,ma1_length,ma2_length,cumulative_return,cumulative_baseline_return,profitable_quarters,total_trades,quarters_beating_baseline_results,strategy_quarterly_stdev,baseline_quarterly_stdev
37,4,1037,4.768223931285364,32.248566172492154,21,323,0.31,0.5338908091397269,0.6436151499452962
38,663,740,1.6163489808266442,32.248566172492154,20,139,0.36,0.5313482010498985,0.6436151499452962
39,888,1084,1.725354787883575,32.248566172492154,18,71,0.25,0.5434510581358908,0.6436151499452962
40,668,1009,6.357856226397275,32.248566172492154,17,69,0.28,0.5497032618429114,0.6436151499452962
41,431,509,2.2339087444174957,32.248566172492154,17,193,0.36,0.3779638300143026,0.6436151499452962
42,801,823,-0.22816240789530906,32.248566172492154,16,220,0.28,0.5266318178395889,0.6436151499452962
43,630,748,8.743400113823949,32.248566172492154,18,123,0.42,0.5042733750399075,0.6436151499452962
44,354,739,7.1090223124093175,32.248566172492154,21,97,0.31,0.44762314216504007,0.6436151499452962
45,773,972,11.14013510283249,32.248566172492154,20,78,0.33,0.5037499917607056,0.6436151499452962
46,736,849,2.0403044337567113,32.248566172492154,17,105,0.28,0.4886865403576749,0.6436151499452962
47,168,809,7.866793561090004,32.248566172492154,20,102,0.33,0.44723379012555414,0.6436151499452962
48,596,947,4.6902211704551595,32.248566172492154,19,73,0.33,0.5662182751238753,0.6436151499452962
49,774,1070,3.939973273010856,32.248566172492154,18,67,0.22,0.5352045479971842,0.6436151499452962
50,39,656,6.77845515316744,32.248566172492154,18,177,0.39,0.4430036893163569,0.6436151499452962
51,783,785,-0.9908118753771386,32.248566172492154,13,701,0.25,0.43239974285565624,0.6436151499452962
52,429,699,13.881443565458103,32.248566172492154,19,105,0.44,0.41574633539860534,0.6436151499452962
53,359,980,39.470581824544134,32.248566172492154,20,66,0.33,0.5399773380336956,0.6436151499452962
54,751,826,-0.090853015694765,32.248566172492154,19,126,0.31,0.4888819333723505,0.6436151499452962
55,748,809,-0.11971473432489188,32.248566172492154,19,142,0.28,0.47541433233708424,0.6436151499452962
56,492,702,9.115181243287147,32.248566172492154,17,105,0.33,0.47328157950885713,0.6436151499452962
57,936,1057,1.4396685768189434,32.248566172492154,16,91,0.25,0.5357110647241571,0.6436151499452962
