,ma1_length,ma2_length,cumulative_return,cumulative_baseline_return,profitable_quarters,total_trades,quarters_beating_baseline_results,strategy_quarterly_stdev,baseline_quarterly_stdev
0,777,811,4.658772571979905,32.248566172492154,12,171,0.36,0.4415234758781614,0.6436151499452962
1,692,837,12.413545559372313,32.248566172492154,14,92,0.39,0.42668147435122444,0.6436151499452962
2,607,821,12.634067148803132,32.248566172492154,13,90,0.39,0.43616851275417706,0.6436151499452962
3,666,675,5.739918952394352,32.248566172492154,13,395,0.31,0.4448503073718523,0.6436151499452962
4,547,1055,7.688864450200876,32.248566172492154,13,62,0.36,0.42553853138000064,0.6436151499452962
5,611,760,13.29680230284447,32.248566172492154,15,107,0.42,0.43072676369363244,0.6436151499452962
6,580,620,9.114198732856906,32.248566172492154,12,208,0.31,0.43236438774501257,0.6436151499452962
7,820,1068,13.78569062569788,32.248566172492154,11,69,0.36,0.42570091989462844,0.6436151499452962
8,993,1093,4.869446290896803,32.248566172492154,12,90,0.33,0.447498091183335,0.6436151499452962
9,245,623,16.90437727232714,32.248566172492154,18,108,0.33,0.4405652174069296,0.6436151499452962
10,331,657,9.449834473802396,32.248566172492154,16,111,0.31,0.43539613447506953,0.6436151499452962
11,814,1048,10.478880545839473,32.248566172492154,12,69,0.36,0.42822340234600975,0.6436151499452962
12,97,109,-0.9289383455629104,32.248566172492154,13,1128,0.31,0.33157371621066695,0.6436151499452962
13,1086,1093,7.0933330178750325,32.248566172492154,15,256,0.31,0.45975848987185647,0.6436151499452962
14,805,963,16.46056383188457,32.248566172492154,14,85,0.36,0.409376861871642,0.6436151499452962
15,339,678,10.293440261775713,32.248566172492154,17,105,0.36,0.4431259036009701,0.6436151499452962
16,32,1073,9.977743288057056,32.248566172492154,12,135,0.39,0.43753647619424163,0.6436151499452962
17,355,828,19.96134919157508,32.248566172492154,15,78,0.36,0.4405631307314822,0.6436151499452962
18,622,985,13.402734623662456,32.248566172492154,12,69,0.39,0.4296172266573593,0.6436151499452962
19,1041,1088,11.558687367766574,32.248566172492154,13,116,0.33,0.4710203533414687,0.6436151499452962
20,254,780,25.645288557202917,32.248566172492154,16,93,0.33,0.42656816889352267,0.6436151499452962
21,912,1086,7.187639992287517,32.248566172492154,10,78,0.31,0.4315277883996973,0.6436151499452962
22,970,985,3.1802653960085587,32.248566172492154,10,212,0.28,0.39038108447106185,0.6436151499452962
23,41,111,-0.4638763979632533,32.248566172492154,17,741,0.31,0.3537711106232106,0.6436151499452962
24,587,1050,8.03896436277697,32.248566172492154,12,61,0.39,0.42007731843113516,0.6436151499452962
25,911,1078,6.802461583746975,32.248566172492154,10,80,0.31,0.426718642079006,0.6436151499452962
26,824,1066,14.977576535260969,32.248566172492154,12,69,0.33,0.42523313236814886,0.6436151499452962
27,52,848,13.393184389653305,32.248566172492154,14,144,0.36,0.4268325221688858,0.6436151499452962
28,148,1042,7.270894087135488,32.248566172492154,12,82,0.33,0.4606755004490824,0.6436151499452962
29,529,959,13.488649002142576,32.248566172492154,14,71,0.33,0.4297837353644211,0.6436151499452962
30,267,375,2.618965738445668,32.248566172492154,15,212,0.25,0.4132187044139136,0.6436151499452962
31,306,866,19.237611212736258,32.248566172492154,13,72,0.36,0.43984910058175414,0.6436151499452962
32,245,965,13.357923051548616,32.248566172492154,12,63,0.36,0.46628036200022943,0.6436151499452962
33,444,782,11.654259254371828,32.248566172492154,14,86,0.36,0.451975685402918,0.6436151499452962
34,182,773,14.099713549911018,32.248566172492154,17,100,0.36,0.4582757138988459,0.6436151499452962
35,864,940,6.33816167943603,32.248566172492154,13,108,0.33,0.3896420483501354,0.6436151499452962
36,288,541,11.383734078164638,32.248566172492154,17,124,0.33,0.45377003276121736,0.6436151499452962
37,1009,1061,9.53103854699254,32.248566172492154,13,115,0.31,0.44680474052052993,0.6436151499452962
38,546,648,14.612785188876186,32.248566172492154,16,143,0.36,0.42623064298580393,0.6436151499452962
39,946,1078,4.092599358877896,32.248566172492154,9,85,0.28,0.4263590325024558,0.6436151499452962
40,550,575,4.108384262593743,32.248566172492154,15,290,0.28,0.4281614510388687,0.6436151499452962
41,447,747,10.009151204030271,32.248566172492154,14,92,0.39,0.44587397456657796,0.6436151499452962
42,413,1068,7.490469100669628,32.248566172492154,10,57,0.31,0.4466780096897199,0.6436151499452962
43,362,970,14.474550875165628,32.248566172492154,12,72,0.33,0.44372264772986214,0.6436151499452962
44,613,958,13.876524893986742,32.248566172492154,14,71,0.39,0.42552376446455437,0.6436151499452962
45,822,936,17.323914277654886,32.248566172492154,16,105,0.36,0.4084282280282044,0.6436151499452962
46,933,973,8.828235632318624,32.248566172492154,12,145,0.36,0.3784724607125293,0.6436151499452962
47,277,306,0.7333984766258881,32.248566172492154,15,425,0.25,0.38419181272498626,0.6436151499452962
48,940,1061,4.146477736573403,32.248566172492154,9,89,0.28,0.4252087514388295,0.6436151499452962
49,858,950,7.257491100291556,32.248566172492154,13,110,0.33,0.39184740763516496,0.6436151499452962
50,827,981,11.459761349426188,32.248566172492154,13,89,0.33,0.38656978805679665,0.6436151499452962
51,295,888,19.05030612868778,32.248566172492154,13,72,0.33,0.4426588230337092,0.6436151499452962
52,1038,1091,6.304891262444173,32.248566172492154,12,112,0.33,0.4646726036314282,0.6436151499452962
53,94,181,3.2532790251842982,32.248566172492154,17,459,0.39,0.4145256589099239,0.6436151499452962
54,777,953,13.739833496264302,32.248566172492154,13,87,0.36,0.40832592822862523,0.6436151499452962
55,172,323,8.002684826465606,32.248566172492154,17,223,0.36,0.4024497901155512,0.6436151499452962
