,ma1_length,ma2_length,median_return_rate,stdev_return_rate,cumulative_return,cumulative_baseline_return,profitable_quarters,sharpe_ratio,total_trades,mean_trades_per_quarter
25,780,848,0.15641431898094194,,27.933655154887553,32.248566172492154,19,,125,3.5714285714285716
26,248,1002,0.052879435628813365,,139.97981485599388,32.248566172492154,18,,59,1.6857142857142857
27,695,814,0.10335967072306063,,12.47531582214386,32.248566172492154,20,,109,3.1142857142857143
28,357,569,0.14596971058269825,,8.784446372349446,32.248566172492154,18,,125,3.5714285714285716
29,835,991,0.09723307777530432,,35.35343696259133,32.248566172492154,21,,81,2.3142857142857145
30,948,950,0.15289348884140908,,3.323014610967043,32.248566172492154,19,,542,15.485714285714286
31,786,1093,0.07911348977631416,,39.621569022726234,32.248566172492154,18,,62,1.7714285714285714
32,410,474,-0.30498105399200715,,34.294002442400085,32.248566172492154,18,,199,5.685714285714286
33,1005,1078,0.03660955970104829,,1.7897842214772641,32.248566172492154,16,,106,3.0285714285714285
34,811,859,0.16303065091768154,,64.2252555461596,32.248566172492154,21,,137,3.914285714285714
35,719,1057,0.04507854613955353,,32.32078611332802,32.248566172492154,18,,62,1.7714285714285714
36,835,947,0.07911348977631416,,29.96787564543811,32.248566172492154,19,,99,2.8285714285714287
37,635,685,0.09058790248726067,,189.45734087931575,32.248566172492154,20,,170,4.857142857142857
38,790,896,0.09432900618150475,,31.698716612184548,32.248566172492154,18,,103,2.942857142857143
39,951,976,0.02178046169451564,,2.2880525803996252,32.248566172492154,17,,170,4.857142857142857
40,984,984,0.0,,0.0,32.248566172492154,0,,0,0.0
41,761,930,0.16737911969499475,,26.2820885786283,32.248566172492154,18,,79,2.257142857142857
42,578,984,0.037058152793614685,,35.27690280966272,32.248566172492154,16,,72,2.057142857142857
43,813,850,0.2113563905012048,,69.07962220014271,32.248566172492154,20,,153,4.371428571428571
44,15,725,0.3285309216824486,,150.75280516981022,32.248566172492154,21,,256,7.314285714285714
45,61,1045,0.12149173303491656,,97.47409088660748,32.248566172492154,19,,99,2.8285714285714287
46,549,938,0.037058152793614685,,17.939766830312497,32.248566172492154,16,,72,2.057142857142857
47,307,619,0.1466421838132821,,8.768796187489059,32.248566172492154,18,,114,3.257142857142857
48,228,264,0.15216198900937417,,17.21350831617817,32.248566172492154,21,,397,11.342857142857143
49,741,798,0.11455269506651766,,28.267366142431293,32.248566172492154,20,,148,4.228571428571429
50,610,953,0.08696778910923664,,38.369756430312805,32.248566172492154,18,,70,2.0
51,135,631,0.16914271403044112,,102.62855962965924,32.248566172492154,23,,120,3.4285714285714284
52,770,1063,0.07911348977631394,,24.930451573016377,32.248566172492154,19,,66,1.8857142857142857
53,957,970,0.037058152793614685,,6.586708412877895,32.248566172492154,17,,230,6.571428571428571
54,804,1064,0.13678473910147648,,42.368290711084775,32.248566172492154,19,,68,1.9428571428571428
55,416,999,0.09937340639294656,,72.99616697999717,32.248566172492154,18,,60,1.7142857142857142
56,844,894,0.11613923060623321,,41.65323924220794,32.248566172492154,21,,140,4.0
57,73,645,0.11852069382718056,,48.796775500790005,32.248566172492154,21,,149,4.257142857142857
58,869,903,0.04422291631463704,,2.4050644663813263,32.248566172492154,19,,156,4.457142857142857
59,625,1019,0.03705815279361446,,10.524576315179342,32.248566172492154,16,,66,1.8857142857142857
60,840,844,0.053714976304337414,,19.089957454070287,32.248566172492154,18,,424,12.114285714285714
61,396,776,0.056367883644173666,,28.354577361234266,32.248566172492154,20,,79,2.257142857142857
62,500,886,0.07013873730793407,,19.473646212069625,32.248566172492154,19,,78,2.2285714285714286
63,330,542,0.21251401721528151,,19.867826265241632,32.248566172492154,20,,124,3.5428571428571427
64,424,943,0.09072739128514784,,52.759557440810035,32.248566172492154,19,,67,1.9142857142857144
65,956,975,0.03705815279361446,,4.139831373499957,32.248566172492154,17,,196,5.6
66,286,889,0.2921143631117058,,169.75360897680068,32.248566172492154,20,,70,2.0
67,573,855,0.14913490106169358,,8.972966218096026,32.248566172492154,17,,78,2.2285714285714286
68,944,971,0.037058152793614685,,2.1815449680088346,32.248566172492154,17,,172,4.914285714285715
