,ma1_length,ma2_length,median_return_rate,stdev_return_rate,cumulative_return,cumulative_baseline_return,profitable_quarters,sharpe_ratio,total_trades,mean_trades_per_quarter
59,515,640,0.04085803456852721,,31.593417667807024,32.248566172492154,18,,133,3.8
60,1033,1038,0.04085803456852699,,48.25950419848092,32.248566172492154,18,,308,8.8
61,531,1053,0.04085803456852699,,42.66672588381595,32.248566172492154,18,,61,1.7428571428571429
62,921,1018,0.04085803456852721,,53.98881431767337,32.248566172492154,18,,103,2.942857142857143
63,328,600,0.04085803456852699,,38.20692900323801,32.248566172492154,18,,121,3.4571428571428573
64,133,399,0.04085803456852721,,29.63688067196727,32.248566172492154,18,,182,5.2
65,237,1087,0.04085803456852699,,46.271048886495635,32.248566172492154,18,,60,1.7142857142857142
66,943,1064,0.04085803456852721,,52.95379465510618,32.248566172492154,18,,86,2.4571428571428573
67,154,900,0.04085803456852699,,41.37931034482758,32.248566172492154,18,,78,2.2285714285714286
68,293,753,0.04085803456852721,,37.76970997323187,32.248566172492154,18,,91,2.6
69,57,434,0.04085803456852721,,28.72907595549106,32.248566172492154,18,,213,6.085714285714285
70,356,838,0.04085803456852721,,37.64901411994089,32.248566172492154,18,,76,2.1714285714285713
71,962,1035,0.04085803456852721,,52.66812227074235,32.248566172492154,18,,108,3.085714285714286
72,948,1038,0.04085803456852721,,52.19767133578315,32.248566172492154,18,,100,2.857142857142857
73,9,875,0.04085803456852699,,39.24890130160493,32.248566172492154,18,,270,7.714285714285714
74,509,1090,0.04085803456852699,,43.149079479119884,32.248566172492154,18,,55,1.5714285714285714
75,606,699,0.04085803456852699,,29.576398702306783,32.248566172492154,18,,133,3.8
76,90,928,0.04085803456852699,,39.16405496821844,32.248566172492154,18,,99,2.8285714285714287
77,197,522,0.04085803456852699,,35.7419542893018,32.248566172492154,18,,122,3.4857142857142858
78,763,845,0.04085803456852699,,41.74856210567799,32.248566172492154,18,,116,3.3142857142857145
79,304,1023,0.04085803456852699,,45.28827539452376,32.248566172492154,18,,58,1.6571428571428573
80,360,1080,0.04085803456852699,,45.87261632341725,32.248566172492154,18,,56,1.6
81,752,1014,0.04085803456852699,,48.281231830302545,32.248566172492154,18,,65,1.8571428571428572
82,396,518,0.04085803456852699,,29.15580910317753,32.248566172492154,18,,161,4.6
83,1074,1093,0.04085803456852677,,53.0362412144392,32.248566172492154,18,,162,4.628571428571429
84,883,944,0.06141906873614178,,53.5011086474501,32.248566172492154,19,,111,3.1714285714285713
85,346,625,0.04085803456852699,,38.643882455404665,32.248566172492154,18,,117,3.342857142857143
86,449,522,0.04085803456852699,,30.350441304015117,32.248566172492154,18,,182,5.2
87,956,1042,0.04085803456852721,,53.09009870474015,32.248566172492154,18,,98,2.8
88,99,572,0.04085803456852677,,29.591506314320892,32.248566172492154,18,,140,4.0
89,1056,1089,0.04085803456852699,,52.668133988675535,32.248566172492154,18,,138,3.942857142857143
90,395,1017,0.04085803456852699,,42.81462456588674,32.248566172492154,18,,57,1.6285714285714286
91,946,1043,0.04085803456852699,,52.088552915766755,32.248566172492154,18,,100,2.857142857142857
92,46,645,0.04085803456852721,,29.495899554596097,32.248566172492154,18,,172,4.914285714285715
93,1046,1052,0.04085803456852699,,48.332654423952924,32.248566172492154,18,,274,7.828571428571428
94,966,1040,0.04085803456852699,,52.53300403348752,32.248566172492154,18,,106,3.0285714285714285
95,8,644,0.040858034568527435,,28.93763641995074,32.248566172492154,18,,327,9.342857142857143
96,602,1077,0.04085803456852699,,41.8618908964343,32.248566172492154,18,,59,1.6857142857142857
97,185,789,0.04085803456852699,,43.28989230060403,32.248566172492154,18,,96,2.742857142857143
98,381,1071,0.04085803456852699,,45.552148633548605,32.248566172492154,18,,56,1.6
99,369,489,0.04085803456852699,,28.963916520382295,32.248566172492154,18,,165,4.714285714285714
