,ma1_length,ma2_length,median_return_rate,stdev_return_rate,cumulative_return,cumulative_baseline_return,profitable_quarters,sharpe_ratio,total_trades,mean_trades_per_quarter
62,491,692,0.026346487774595584,,55.892490826770526,32.248566172492154,16,,104,2.9714285714285715
63,447,909,0.0,,30.19161488847645,32.248566172492154,12,,69,1.9714285714285715
64,630,925,0.0,,63.81138194810438,32.248566172492154,15,,76,2.1714285714285713
65,107,449,-0.023909596390771837,,29.183783752388344,32.248566172492154,15,,160,4.571428571428571
66,745,841,0.0,,29.078290350150915,32.248566172492154,15,,103,2.942857142857143
67,1055,1070,0.0,,25.104257040481507,32.248566172492154,14,,182,5.2
68,164,629,0.06668622943384395,,36.45908061769712,32.248566172492154,16,,115,3.2857142857142856
69,753,903,0.0,,39.92340216901407,32.248566172492154,14,,82,2.342857142857143
70,1038,1083,0.0,,28.48291306907165,32.248566172492154,14,,115,3.2857142857142856
71,953,997,0.0,,20.405034386260436,32.248566172492154,15,,131,3.742857142857143
72,1045,1091,0.0,,32.238628867193704,32.248566172492154,14,,117,3.342857142857143
73,464,661,0.007554978785222488,,51.42300776056361,32.248566172492154,17,,108,3.085714285714286
74,779,999,0.0,,48.83323621739829,32.248566172492154,13,,71,2.0285714285714285
75,544,1046,0.0,,23.86892327302905,32.248566172492154,15,,62,1.7714285714285714
76,756,951,0.0,,43.39599009949792,32.248566172492154,13,,77,2.2
77,827,854,0.0,,36.76028004552955,32.248566172492154,14,,185,5.285714285714286
78,77,152,-0.03836691565772399,,1.8418235652610768,32.248566172492154,12,,510,14.571428571428571
79,243,1062,-0.11240866268255933,,32.57020045584345,32.248566172492154,12,,58,1.6571428571428573
80,188,487,0.07702862416321987,,30.32804137642989,32.248566172492154,15,,137,3.914285714285714
81,399,423,0.02449417497614803,,5.97693863475533,32.248566172492154,16,,335,9.571428571428571
82,746,824,0.0,,19.56811541009258,32.248566172492154,15,,122,3.4857142857142858
83,1025,1066,-0.009260077431109126,,20.354912286807235,32.248566172492154,13,,125,3.5714285714285716
84,213,996,-0.10402249896763083,,28.350344343467096,32.248566172492154,12,,57,1.6285714285714286
85,101,276,0.008974760337305154,,23.17243485708158,32.248566172492154,17,,281,8.028571428571428
86,376,954,-0.05204038345971029,,35.81106855982575,32.248566172492154,13,,64,1.8285714285714285
87,733,995,0.0,,23.332173061860363,32.248566172492154,12,,67,1.9142857142857144
88,681,719,0.0,,20.063987493061596,32.248566172492154,15,,187,5.3428571428571425
89,116,229,-0.0025737672405032885,,7.833432240513654,32.248566172492154,15,,347,9.914285714285715
90,870,1011,0.0,,33.80966118075525,32.248566172492154,13,,87,2.4857142857142858
91,183,588,0.03222750525323037,,53.797093409410365,32.248566172492154,17,,114,3.257142857142857
92,587,627,0.0,,21.09079932013299,32.248566172492154,14,,210,6.0
93,497,786,0.0,,24.673126828607984,32.248566172492154,14,,84,2.4
94,385,498,0.0,,21.128728648019358,32.248566172492154,15,,167,4.771428571428571
95,772,859,0.0,,45.33310751501066,32.248566172492154,15,,108,3.085714285714286
96,914,1062,0.0,,16.37793046476152,32.248566172492154,11,,87,2.4857142857142858
97,278,874,-0.06636731107884253,,38.52324402739027,32.248566172492154,14,,70,2.0
98,58,154,-0.010381388433560734,,2.4608079154200064,32.248566172492154,15,,499,14.257142857142858
99,893,977,0.0,,31.01375132780884,32.248566172492154,15,,113,3.2285714285714286
