,ma1_length,ma2_length,median_return_rate,stdev_return_rate,cumulative_return,cumulative_baseline_return,profitable_quarters,sharpe_ratio
77,330,781,0.17935954264476406,,62.13195062872043,32.248566172492154,21,
78,822,837,0.18411962407216853,,40.28635387530211,32.248566172492154,20,
79,442,931,0.04363176971847271,,23.65533954214896,32.248566172492154,18,
80,740,743,0.11281274561542998,,8.348621769678171,32.248566172492154,21,
81,841,1070,0.07911348977631394,,36.81071548340618,32.248566172492154,17,
82,881,1076,0.037058152793614685,,5.866538031512316,32.248566172492154,18,
83,345,773,0.06947685503446199,,42.94668401378015,32.248566172492154,19,
84,977,1060,0.03705815279361446,,12.340630278510679,32.248566172492154,18,
85,757,974,0.1555492680226902,,49.68396339234014,32.248566172492154,19,
86,171,243,0.04835161238381258,,3.750328422663584,32.248566172492154,17,
87,519,931,0.03709144485113347,,24.538359411743343,32.248566172492154,17,
