,ma1_length,ma2_length,median_return_rate,stdev_return_rate,cumulative_return,cumulative_baseline_return,profitable_quarters,sharpe_ratio,total_trades,mean_trades_per_quarter
33,365,842,0.06048438258732913,,45.74503087265189,32.248566172492154,19,,77,2.2
34,742,810,0.1075550189227128,,1.7667863923748155,32.248566172492154,20,,136,3.8857142857142857
35,807,1071,0.07873664213427989,,29.173949340224503,32.248566172492154,18,,68,1.9428571428571428
36,1057,1089,0.031251493525004115,,9.969162870187304,32.248566172492154,16,,138,3.942857142857143
37,116,912,0.07712282457525554,,18.193284599208944,32.248566172492154,19,,88,2.5142857142857142
38,1051,1066,-0.018991483106525653,,0.9894717703422975,32.248566172492154,15,,184,5.257142857142857
39,557,858,0.13845577228699923,,9.005355058026236,32.248566172492154,18,,76,2.1714285714285713
40,645,1011,0.025010537859311954,,11.594966557301067,32.248566172492154,16,,66,1.8857142857142857
41,1064,1066,-0.0223925735308651,,-0.30676797913791565,32.248566172492154,13,,460,13.142857142857142
42,832,993,0.13316763846922663,,16.05004675890759,32.248566172492154,21,,81,2.3142857142857145
43,1092,1093,-0.12169704900831724,,-0.8903248563848484,32.248566172492154,13,,645,18.428571428571427
44,98,1000,0.062080157031594085,,18.734047547537518,32.248566172492154,18,,82,2.342857142857143
45,857,1031,0.08064625788590374,,38.69567765911195,32.248566172492154,18,,79,2.257142857142857
46,191,563,0.08689969020705401,,31.3921706559304,32.248566172492154,19,,118,3.3714285714285714
47,513,1026,0.03181775533474518,,18.43074058727539,32.248566172492154,16,,62,1.7714285714285714
48,259,1065,0.08754593530278099,,97.70854746962958,32.248566172492154,18,,56,1.6
49,680,1072,0.012777873223038805,,6.3550971257126045,32.248566172492154,16,,59,1.6857142857142857
50,520,928,0.0317124043003747,,14.53506266412538,32.248566172492154,17,,76,2.1714285714285713
51,193,773,0.10195025858693607,,39.53062765639889,32.248566172492154,18,,96,2.742857142857143
52,809,913,0.07874148939399661,,14.686692492407916,32.248566172492154,19,,97,2.7714285714285714
53,490,1049,0.03183517877504505,,16.926137324714222,32.248566172492154,17,,57,1.6285714285714286
54,822,994,0.14081842500694863,,23.92709138799968,32.248566172492154,20,,79,2.257142857142857
55,892,1045,0.07354220199144401,,12.73615698459822,32.248566172492154,18,,83,2.3714285714285714
56,652,673,0.05217797643795863,,2.914588915743631,32.248566172492154,19,,260,7.428571428571429
57,488,892,0.05182870600471401,,5.7997019408991894,32.248566172492154,18,,79,2.257142857142857
58,226,247,-0.0983411120438471,,-0.9436364331794252,32.248566172492154,12,,498,14.228571428571428
59,660,739,0.09279729602780029,,6.714328758152101,32.248566172492154,18,,132,3.7714285714285714
60,108,913,0.06298579220600597,,14.277170266801095,32.248566172492154,19,,88,2.5142857142857142
61,954,959,0.03149278791334109,,-0.7494940483356998,32.248566172492154,16,,342,9.771428571428572
62,514,988,0.03182261769017769,,16.042297609377204,32.248566172492154,17,,64,1.8285714285714285
63,505,907,0.03687220134514613,,8.616436494103612,32.248566172492154,17,,78,2.2285714285714286
64,935,1006,0.07356019613335363,,12.933783807618154,32.248566172492154,18,,109,3.1142857142857143
65,509,1035,0.03181775533474496,,17.212985813840444,32.248566172492154,16,,62,1.7714285714285714
66,622,685,0.036873102284425974,,58.75784660214265,32.248566172492154,19,,157,4.485714285714286
67,1065,1072,0.008551537393805209,,2.626205385889155,32.248566172492154,16,,244,6.9714285714285715
68,265,844,0.17935356018849213,,81.57985963849774,32.248566172492154,19,,76,2.1714285714285713
69,694,806,0.09175142383682244,,3.5762554037316194,32.248566172492154,17,,111,3.1714285714285713
70,394,536,-0.012228541577617658,,2.443228095299018,32.248566172492154,15,,151,4.314285714285714
71,775,931,0.14239279285211115,,11.442704786431655,32.248566172492154,18,,83,2.3714285714285714
72,544,825,0.03687460394773501,,7.398080193679384,32.248566172492154,17,,79,2.257142857142857
73,760,946,0.1890944419707381,,17.128346236054824,32.248566172492154,18,,83,2.3714285714285714
74,877,1091,0.011150654837904117,,2.4332428358428944,32.248566172492154,17,,72,2.057142857142857
75,302,1002,0.06991632278944637,,63.68917066471862,32.248566172492154,18,,60,1.7142857142857142
76,316,389,0.02523357145540217,,1.5510892860756278,32.248566172492154,16,,241,6.885714285714286
77,244,287,-0.02218433817805776,,-0.5009976147360997,32.248566172492154,15,,338,9.657142857142857
78,186,953,0.09983333629830327,,22.761936619748713,32.248566172492154,19,,71,2.0285714285714285
79,806,806,0.0,,0.0,32.248566172492154,0,,0,0.0
80,616,831,0.07954410819820157,,5.931128345591063,32.248566172492154,17,,86,2.4571428571428573
81,125,807,0.04543802951868914,,18.673542013029017,32.248566172492154,19,,102,2.914285714285714
82,62,117,-0.07876139653755654,,-0.8975955111035006,32.248566172492154,13,,660,18.857142857142858
83,962,1028,0.06353867269967584,,8.204722348830881,32.248566172492154,18,,108,3.085714285714286
84,699,990,0.0919089388048786,,14.783700979629723,32.248566172492154,17,,67,1.9142857142857144
85,623,1041,0.03194863373513601,,10.402511313251235,32.248566172492154,16,,64,1.8285714285714285
86,121,301,0.04226542582321757,,0.6701895639253417,32.248566172492154,18,,243,6.942857142857143
87,261,311,-0.09190019378339309,,-0.8600553147679955,32.248566172492154,12,,321,9.17142857142857
88,643,773,0.03687245660680549,,17.457041011055374,32.248566172492154,18,,109,3.1142857142857143
89,760,937,0.12609647536009616,,15.70018019326487,32.248566172492154,18,,81,2.3142857142857145
90,975,976,-0.05300558141017986,,-0.9893772040987066,32.248566172492154,15,,735,21.0
