,ma,buy_threshold,take_profit_threshold,stop_loss_threshold,median_return_rate,stdev_return_rate,cumulative_return,cumulative_baseline_return,profitable_quarters,sharpe_ratio,total_trades,mean_trades_per_quarter
79,364,0.55,0.16,0.1,0.0,,0.0,32.248566172492154,0,,0,0.0
80,300,0.57,0.14,0.61,0.0,,0.0,32.248566172492154,0,,0,0.0
81,901,0.14,0.17,0.22,0.1094863731656186,,5.596853055727026,32.248566172492154,18,,2789,79.68571428571428
82,622,0.41,0.39,0.37,0.0,,0.10836552744277661,32.248566172492154,1,,28,0.8
83,214,0.24,0.24,0.21,0.0,,1.385227375457709,32.248566172492154,7,,226,6.457142857142857
84,644,0.58,0.28,0.66,0.0,,0.0,32.248566172492154,0,,0,0.0
85,3,0.07,0.89,0.78,0.04085803456852699,,41.34280792420327,32.248566172492154,18,,1,0.02857142857142857
86,303,0.47,0.26,0.14,0.0,,0.19869888475836417,32.248566172492154,1,,2,0.05714285714285714
87,429,0.34,0.67,0.43,-0.07311306901615267,,1.942524506162008,32.248566172492154,11,,9,0.2571428571428571
88,1067,0.3,0.86,0.37,0.04085803456852699,,67.69156546431356,32.248566172492154,18,,283,8.085714285714285
89,1001,0.65,0.08,0.56,0.0,,0.0,32.248566172492154,0,,0,0.0
90,368,0.34,0.42,0.62,0.0,,6.3664114371689635,32.248566172492154,11,,3,0.08571428571428572
91,794,0.28,0.37,0.5,0.0005584484756151475,,9.992651824465915,32.248566172492154,16,,15,0.42857142857142855
92,335,0.3,0.75,0.91,0.04085803456852699,,137.08988764044943,32.248566172492154,18,,1,0.02857142857142857
93,457,0.99,0.73,0.95,0.0,,0.0,32.248566172492154,0,,0,0.0
94,347,0.49,0.55,0.56,0.0,,4.710966542750929,32.248566172492154,8,,1,0.02857142857142857
95,455,0.9,0.54,0.72,0.0,,0.0,32.248566172492154,0,,0,0.0
96,236,0.74,0.7,0.86,0.0,,0.0,32.248566172492154,0,,0,0.0
97,360,0.44,0.01,0.44,0.0,,0.4730947955390332,32.248566172492154,1,,2,0.05714285714285714
98,393,0.36,0.31,0.35,0.0,,0.41504726776091583,32.248566172492154,5,,36,1.0285714285714285
99,583,0.92,0.01,0.79,0.0,,0.0,32.248566172492154,0,,0,0.0
